,id,Brand,Model_Number,Price,Photo,Engine_Type,Body_Type,Fuel_Type,Gearbox_Type,Power_hp,Displacement_l,Torque_lbft,Cylinders,Drivetrain,MPG_City,MPG_Highway
1947,1947,MINI,John Cooper Works Hardtop 2022,32900.0,https://www.ccarprice.com/products/Mini_John_Cooper_Works_Hardtop_2022.jpg,2.0L Turbo Inline-4 Gas,Hatchback,Petrol,Manual,228.0,2.0,235.0,4.0,front,22.0,31.0
1949,1949,MINI,John Cooper Works Countryman ALL4 2022,41500.0,https://www.ccarprice.com/products/Mini_John_Cooper_Works_Countryman_ALL4_2022.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,301.0,2.0,331.0,4.0,all,23.0,30.0
1950,1950,MINI,John Cooper Works Clubman ALL4 2022,39500.0,https://www.ccarprice.com/products/Mini_John_Cooper_Works_Clubman_ALL4_2022.jpg,2.0L Turbo Inline-4 Gas,Wagon,Petrol,Automatic,301.0,2.0,331.0,4.0,all,23.0,31.0
1951,1951,MINI,Hardtop 4 Door 2022,23900.0,https://www.ccarprice.com/products/Mini_Hardtop_4_Door_2022.jpg,1.5L Turbo Inline-3 Gas,Hatchback,Petrol,Manual,134.0,1.5,162.0,3.0,front,27.0,37.0
1952,1952,MINI,Cooper Hardtop 2 Door 2022,22900.0,https://www.ccarprice.com/products/Mini_Hardtop_2_Door_2022_2.jpg,1.5L Turbo Inline-3 Gas,Hatchback,Petrol,Manual,134.0,1.5,162.0,3.0,front,27.0,37.0
1953,1953,MINI,John Cooper Works GP Hardtop 2022,48900.0,https://www.ccarprice.com/products/Mini_John_Cooper_Works_GP_Hardtop_2022.jpg,2.0L Turbo Inline-4 Gas,Hatchback,Petrol,Automatic,301.0,2.0,331.0,4.0,front,24.0,30.0
1954,1954,MINI,Countryman John Cooper Works ALL4 2022,41500.0,https://www.ccarprice.com/products/Mini_Countryman_John_Cooper_Works_ALL4_2022.jpg,2.0L Turbo Inline-4 Gas,SUV,Petrol,Automatic,301.0,2.0,331.0,4.0,all,23.0,30.0
1955,1955,MINI,Convertible Cooper S 2022,31900.0,https://www.ccarprice.com/products/Mini_Convertible_Cooper_S_2022.gif,2.0L Turbo Inline-4 Gas,Convertible,Petrol,Manual,189.0,2.0,206.0,4.0,front,23.0,33.0
1956,1956,MINI,Clubman Cooper S ALL4 2022,32900.0,https://www.ccarprice.com/products/Mini_Clubman_Cooper_S_ALL4_2022_ccarprice.jpg,2.0L Turbo Inline-4 Gas,Wagon,Petrol,Automatic,189.0,2.0,207.0,4.0,all,23.0,32.0
1957,1957,MINI,Clubman Cooper S 2022,29900.0,https://www.ccarprice.com/products/Mini_Clubman_Cooper_S_2022.jpg,2.0L Turbo Inline-4 Gas,Wagon,Petrol,Manual,189.0,2.0,207.0,4.0,front,22.0,33.0
1958,1958,MINI,Hardtop John Cooper Works 2022,32900.0,https://www.ccarprice.com/products/Mini_Hardtop_John_Cooper_Works_2022.jpg,2.0-liter Turbo Inline-4 Gas,Hatchback,Petrol,Manual,228.0,2.0,235.0,4.0,front,22.0,31.0
1959,1959,MINI,Hardtop 2 Door 2022,22900.0,https://www.ccarprice.com/products/Mini_Hardtop_2_Door_2022_1.jpg,1.5L Turbo Inline-3 Gas,Hatchback,Petrol,Manual,134.0,1.5,162.0,3.0,front,27.0,37.0
1960,1960,MINI,Convertible John Cooper Works 2022,38900.0,https://www.ccarprice.com/products/Mini_Convertible_John_Cooper_Works_2022.jpg,2.0L Turbo Inline-4 Gas,Convertible,Petrol,Automatic,228.0,2.0,235.0,4.0,front,25.0,33.0
1971,1971,Fiat,500X Trekking Plus 2021,29740.0,https://www.ccarprice.com/products/Fiat-500X-Trekking-Plus-2021.jpg,1.3-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,177.0,1.3,210.0,54.0,all,24.0,30.0
1972,1972,Fiat,500X Sport 2021,27140.0,https://www.ccarprice.com/products/Fiat-500X-Sport-2021.jpg,1.3-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,177.0,1.3,210.0,4.0,all,24.0,30.0
1973,1973,Fiat,500X Trekking 2021,26240.0,https://www.ccarprice.com/products/Fiat_500X_Trekking_2021.jpg,1.3-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,177.0,1.3,210.0,4.0,all,24.0,30.0
1974,1974,Fiat,500X Pop 2021,24840.0,https://www.ccarprice.com/products/Fiat-500X-Pop-2021_1.jpg,1.3-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,177.0,1.3,210.0,4.0,all,24.0,30.0
1986,1986,Fiat,500L Urbana Hatch 2020,23500.0,https://www.ccarprice.com/products/Fiat-500L-Urbana-Hatch-2020.jpg,1.4L I-4,Hatchback,Petrol,Automatic,160.0,1.4,184.0,4.0,front,22.0,30.0
1987,1987,Fiat,500L Trekking Hatch 2020,23500.0,https://www.ccarprice.com/products/Fiat-500L-Trekking-Hatch-2020.jpg,1.4 L Intercooled Turbo I-4,Hatchback,Petrol,Automatic,160.0,1.4,184.0,4.0,front,22.0,30.0
1988,1988,Fiat,500L Lounge Hatch 2020,25300.0,https://www.ccarprice.com/products/Fiat-500L-Lounge-Hatch-2020.jpg,1.4 L Intercooled Turbo Premium Unleaded I-4,Hatchback,Petrol,Automatic,160.0,1.4,184.0,4.0,front,22.0,30.0
1989,1989,Fiat,500L Pop Hatch 2020,21990.0,https://www.ccarprice.com/products/Fiat-500L-Pop-Hatch-2020.jpg,1.4 L Intercooled Turbo Premium Unleaded I-4,Hatchback,Petrol,Automatic,160.0,1.4,184.0,4.0,front,22.0,30.0
1998,1998,Fiat,500X Pop AWD 2019,23700.0,https://www.ccarprice.com/products/Fiat-500X-Pop-AWD-2019.jpg,1.3 L/81,SUV,Petrol,Automatic,177.0,1.3,210.0,4.0,all,24.0,30.0
1999,1999,Fiat,500L Trekking Hatch 2019,22300.0,https://www.ccarprice.com/products/Fiat-500L-Trekking-Hatch-2019.jpg,1.4 L/83,Hatchback,Petrol,Automatic,160.0,1.4,184.0,4.0,front,22.0,30.0
2000,2000,Fiat,124 Spider Lusso Convertible 2019,29040.0,https://www.ccarprice.com/products/Fiat-124-Spider-Lusso-Convertible-2019.jpg,1.4 L Intercooled Turbo Premium Unleaded I-4,Convertible,Petrol,Automatic,160.0,1.4,184.0,4.0,rear,26.0,35.0
2001,2001,Fiat,500L Pop Hatch 2019,21900.0,https://www.ccarprice.com/products/Fiat-500L-Pop-Hatchback-2019.jpg,1.4 L,Hatchback,Petrol,Automatic,160.0,1.4,184.0,4.0,front,22.0,30.0
2011,2011,Fiat,Fiat-500 L,24360.0,https://www.ccarprice.com/products/Fiat_Fiat-500_L.jpg,"DOHC Valve Mechanism, Compression Ratio ; 9.8:1",SUV,Petrol,Automatic,165.0,9.8,159.0,4.0,front,34.0,26.0
2015,2015,Acura,MDX 3.5L with Technology Package 2023,53750.0,https://www.ccarprice.com/products/Acura_MDX_3_5L_with_Technology_Package_2023_2.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,19.0,26.0
2017,2017,Acura,MDX 3.5L 2023,49050.0,https://www.ccarprice.com/products/Acura_MDX_2023.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2018,2018,Acura,TLX Type S PMC Edition 2023,54790.0,https://www.ccarprice.com/products/Acura_TLX_Type_S_PMC_Edition_2023.jpg,3.0L Turbo V6 Gas,Sedan,Petrol,Automatic,355.0,3.0,354.0,6.0,all,19.0,24.0
2019,2019,Acura,MDX SH-AWD with Technology Package 2023,55950.0,https://www.ccarprice.com/products/Acura_MDX_SH-AWD_with_Technology_Package_2023.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,19.0,26.0
2020,2020,Acura,Integra Manual 2023,35800.0,https://www.ccarprice.com/products/Acura_Integra_Manual_2023.jpg,1.5L Turbo Inline-4 Gas,Hatchback,Petrol,Manual,200.0,1.5,192.0,4.0,front,26.0,36.0
2021,2021,Acura,Integra A-Spec Tech Package 2023,35800.0,https://www.ccarprice.com/products/Acura_Integra_A-Spec_Tech_Package_2023_1.jpg,1.5L Turbo Inline-4 Gas,Hatchback,Petrol,CVT,200.0,1.5,192.0,4.0,front,29.0,36.0
2022,2022,Acura,Integra A-Spec Package 2023,32800.0,https://www.ccarprice.com/products/Acura_Integra_A-Spec_Package_2023.jpg,1.5L Turbo Inline-4 Gas,Hatchback,Petrol,CVT,200.0,1.5,192.0,4.0,front,29.0,36.0
2023,2023,Acura,RDX PMC Edition 2022,53300.0,https://www.ccarprice.com/products/Acura_RDX_PMC_Edition_2022.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,21.0,26.0
2026,2026,Acura,TLX Technology Package 2022,42500.0,https://www.ccarprice.com/products/Acura_TLX_Technology_Package_2022.jpg,2.0L Turbo Inline-4 Gas,Sedan,Unknown,Automatic,272.0,2.0,280.0,4.0,front,22.0,31.0
2028,2028,Acura,Integra Base 2022,30800.0,https://www.ccarprice.com/products/Acura_Integra_Base_2023.jpg,1.5L Turbo Inline-4 Gas,Sedan,Petrol,CVT,200.0,1.5,192.0,4.0,front,30.0,37.0
2029,2029,Acura,MDX 3.5L SH-AWD 2023,51250.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_SH-AWD_2023.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2030,2030,Acura,MDX Type S with Advance Package 2022,67740.0,https://www.ccarprice.com/products/Acura_MDX_Type_S_with_Advance_Package_2022.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,355.0,3.0,354.0,6.0,all,17.0,21.0
2031,2031,Acura,MDX Type S with Advance Package 2023,72700.0,https://www.ccarprice.com/products/Acura_MDX_Type_S_with_Advance_Package_2023_1.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,355.0,3.0,354.0,6.0,all,17.0,21.0
2032,2032,Acura,MDX 3.5L with Technology Package 2023,53750.0,https://www.ccarprice.com/products/Acura_MDX_3_5L_with_Technology_Package_2023_1.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,19.0,26.0
2033,2033,Acura,MDX 3.5L with Technology Package 2022,52700.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_with_Technology_Package_2022_1.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,19.0,26.0
2034,2034,Acura,MDX 3.5L with A-Spec Package 2023,59450.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_with_A-Spec_Package_2023.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2035,2035,Acura,MDX Type S 2023,67350.0,https://www.ccarprice.com/products/Acura_MDX_Type_S_with_Advance_Package_2023.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,355.0,3.0,354.0,6.0,all,17.0,21.0
2036,2036,Acura,MDX Type S with Advance Package 2022,72050.0,https://www.ccarprice.com/products/Acura_MDX_Type_S_2022.jpg,3.0L Turbo V6 Gas,SUV,Petrol,Automatic,355.0,3.0,354.0,6.0,all,17.0,21.0
2037,2037,Acura,MDX 3.5L with Technology Package 2022,52700.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_with_Technology_Package_2022.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,19.0,26.0
2038,2038,Acura,MDX 3.5L 2023,49050.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_2023.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2039,2039,Acura,MDX 3.5L SH-AWD 2022,49200.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_SH-AWD_2022.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2040,2040,Acura,RDX A-Spec Advance Package 2022,51300.0,https://www.ccarprice.com/products/Acura_RDX_A-Spec_Advance_Package_2022.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,21.0,26.0
2041,2041,Acura,RDX A-Spec Package AWD 2022,47150.0,https://www.ccarprice.com/products/Acura_RDX_A-Spec_Package_AWD_2022.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,21.0,26.0
2042,2042,Acura,RDX Technology Package AWD 2022,44150.0,https://www.ccarprice.com/products/Acura_RDX_Technology_Package_AWD_2022.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,22.0,27.0
2043,2043,Acura,RDX SH-AWD 2022,41500.0,https://www.ccarprice.com/products/Acura_RDX_SH_AWD_2022.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,21.0,27.0
2044,2044,Acura,ILX Premium 2022,28500.0,https://www.ccarprice.com/products/Acura_ILX_Premium_2022.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2045,2045,Acura,ILX 2023,28700.0,https://www.ccarprice.com/products/Acura_ILX_2023.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2046,2046,Acura,Integra 2023,30800.0,https://www.ccarprice.com/products/Acura_Integra_2023_2.jpg,1.5L Turbo Inline-4 Gas,Hatchback,Petrol,CVT,200.0,1.5,192.0,4.0,front,30.0,37.0
2047,2047,Acura,TLX Type S Performance 2022,53600.0,https://www.ccarprice.com/products/Acura_TLX_Type_S_Performance_2022.jpg,3.0L Turbo V6 Gas,Sedan,Petrol,Automatic,355.0,3.0,354.0,6.0,all,19.0,24.0
2048,2048,Acura,RDX 2023,40600.0,https://www.ccarprice.com/products/Acura_RDX_2023_2.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,21.0,27.0
2049,2049,Acura,MDX 3.5L with Advance Package 2023,63000.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_with_Advance_Package_2023.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2050,2050,Acura,Integra Sedan 2023,30800.0,https://www.ccarprice.com/products/Acura_Integra_Sedan_2023.jpg,1.5L Turbo Inline-4 Gas,Hatchback,Petrol,CVT,200.0,1.5,192.0,4.0,front,30.0,37.0
2052,2052,Acura,TLX Type S 2022,52800.0,https://www.ccarprice.com/products/Acura_TLX_Type_S_2022.jpg,3.0L Turbo V6 Gas,Sedan,Petrol,Automatic,355.0,3.0,354.0,6.0,all,19.0,25.0
2053,2053,Acura,NSX SH-AWD 2022,160500.0,https://www.ccarprice.com/products/Acura_NSX_SH-AWD_2022.jpg,3.5L Twin-Turbo V6 Hybrid,Coupe,Hybrid,Automatic,500.0,3.5,406.0,6.0,all,21.0,22.0
2055,2055,Acura,TLX 2022,53600.0,https://www.ccarprice.com/products/Acura-TLX-2022.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,272.0,2.0,280.0,4.0,front,22.0,31.0
2056,2056,Acura,ILX Premium A-Spec Package 2022,30500.0,https://www.ccarprice.com/products/Acura_ILX_Premium_A-Spec_Package_2022_1.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2057,2057,Acura,ILX Technology Package 2022,33400.0,https://www.ccarprice.com/products/Acura_ILX_Technology_Package_2022_1.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2058,2058,Acura,RDX Advance Package 2022,49300.0,https://www.ccarprice.com/products/Acura_RDX_Advance_Package_2022_1.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,all,21.0,27.0
2059,2059,Acura,RDX A-Spec Package 2022,44950.0,https://www.ccarprice.com/products/Acura_RDX_A-Spec_Package_2022_1.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,front,22.0,27.0
2060,2060,Acura,RDX Technology Package 2022,41950.0,https://www.ccarprice.com/products/Acura_RDX_Technology_Package_2022_1.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,front,22.0,28.0
2061,2061,Acura,RDX FWD 2022,39300.0,https://www.ccarprice.com/products/Acura_RDX_2022_1.jpg,2.0-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,272.0,2.0,280.0,4.0,front,21.0,28.0
2062,2062,Acura,ILX Premium Package 2022,29300.0,https://www.ccarprice.com/products/Acura_ILX_Premium_Package_2022_1.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2063,2063,Acura,ILX 2022,26500.0,https://www.ccarprice.com/products/Acura_ILX_2022.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2064,2064,Acura,MDX 3.5L with Advance Package 2022,60650.0,https://www.ccarprice.com/products/Acura_MDX_3_5L_with_Advance_Package_2022.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2065,2065,Acura,MDX 3.5L with A-Spec Package 2022,58400.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_with_A-Spec_Package_2022.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2066,2066,Acura,MDX SH-AWD 2022,48200.0,https://www.ccarprice.com/products/Acura_MDX_SH-AWD_2022.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,26.0
2067,2067,Acura,MDX 3.5L 2022,47200.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_2022.jpg,3.5L V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,19.0,26.0
2068,2068,Acura,NSX SH-AWD 2021,157510.0,https://www.ccarprice.com/products/Acura_NSX_SH-AWD_2021.jpg,3.5-liter Twin-Turbo V6 Hybrid,Coupe,Hybrid,Automatic,573.0,3.5,476.0,6.0,all,21.0,22.0
2069,2069,Acura,ILX Technology & A-Spec Package 2021,31850.0,https://www.ccarprice.com/products/Acura_ILX_Technology__A-Spec_Package_2021.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2070,2070,Acura,MDX 3.5L with Technology Package 2021,51500.0,https://www.ccarprice.com/products/Acura_MDX_3.5L_with_Technology_Package_2021.jpg,3.5-liter V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,26.0
2071,2071,Acura,ILX Premium & A-Spec Package 2021,29950.0,https://www.ccarprice.com/products/Acura_ILX_Premium__A-Spec_Package_2021.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2072,2072,Acura,MDX PMC Edition 2021,61750.0,https://www.ccarprice.com/products/Acura-MDX-PMC-Edition-2021.jpg,3.5-liter V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,all,19.0,25.0
2073,2073,Acura,ILX Premium Package 2021,27950.0,https://www.ccarprice.com/products/Acura_ILX_Premium_Package_2021.jpg,2.4-liter Inline-4 Gas,Sedan,Petrol,Automatic,201.0,2.4,180.0,4.0,front,24.0,34.0
2074,2074,Acura,MDX 3.5L FWD 2021,44620.0,https://www.ccarprice.com/products/Acura-MDX-3.5L-FWD-2021.jpg,3.5-liter V6 Gas,SUV,Petrol,Automatic,290.0,3.5,267.0,6.0,front,20.0,27.0
2075,2075,Genesis,G80 2.5T 2022,48000.0,https://www.ccarprice.com/products/Genesis_G80_2022.jpg,2.5L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,300.0,2.5,311.0,8.0,rear,23.0,32.0
2076,2076,Genesis,G80 2.5T 2023,48250.0,https://www.ccarprice.com/products/Genesis_G80_2023_1.jpg,2.5L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,300.0,2.5,311.0,8.0,rear,23.0,32.0
2078,2078,Genesis,GV70 2.5T 2023,42900.0,https://www.ccarprice.com/products/Genesis_GV70_2023.jpg,2.5L Turbo Inline-4 Gas,SUV,Petrol,Automatic,300.0,2.5,311.0,4.0,all,19.0,26.0
2081,2081,Genesis,G80 2.5T AWD 2023,51400.0,https://www.ccarprice.com/products/Genesis_G80_2.5T_AWD_2023.jpg,2.5L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,300.0,2.5,311.0,8.0,all,22.0,30.0
2082,2082,Genesis,G70 3.3T AWD 2023,46750.0,https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2023.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,all,17.0,26.0
2083,2083,Genesis,G70 2.0T AWD 2023,41250.0,https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2023.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,252.0,2.0,260.0,4.0,all,20.0,28.0
2090,2090,Genesis,G90 2022,73950.0,https://www.ccarprice.com/products/Genesis_G90_2022.jpg,5.0-liter V8 Gas,Sedan,Petrol,Automatic,420.0,5.0,383.0,8.0,all,19.0,25.0
2091,2091,Genesis,GV70 2.5T AWD 2023,41500.0,https://www.ccarprice.com/products/Genesis_GV70_2_5T_AWD_2023.jpg,2.5-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,300.0,2.5,311.0,4.0,all,21.0,25.0
2092,2092,Genesis,GV80 2.5T AWD 2023,55550.0,https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2023.jpg,2.5-liter Turbo Inline-4 Gas,SUV,Petrol,Automatic,300.0,2.5,311.0,4.0,all,21.0,25.0
2093,2093,Genesis,GV70 2.5T 2023,42900.0,https://www.ccarprice.com/products/Genesis_GV70_2_5T_2023.jpg,2.5L Turbo Inline-4 Gas,SUV,Petrol,Automatic,300.0,2.5,311.0,4.0,all,19.0,26.0
2095,2095,Genesis,G70 3.3T Launch Edition 2022,52750.0,https://www.ccarprice.com/products/Genesis_G70_3.3T_Launch_Edition_2022.jpg,3.3L Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,rear,18.0,27.0
2102,2102,Genesis,G90 5.0L Ultimate AWD 2022,81200.0,https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-AWD_2022.jpg,5.0-liter V8 Gas,Sedan,Petrol,Automatic,420.0,5.0,383.0,8.0,all,16.0,23.0
2103,2103,Genesis,G90 3.3T Premium AWD 2022,77450.0,https://www.ccarprice.com/products/Genesis_G90_3.3T_Premium_AWD_2022.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,all,17.0,24.0
2104,2104,Genesis,G80 2.5T 2023,48250.0,https://www.ccarprice.com/products/Genesis_G80_2_5T_2023.jpg,2.5L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,300.0,2.5,311.0,8.0,rear,23.0,32.0
2106,2106,Genesis,G90 2023,88400.0,https://www.ccarprice.com/products/Genesis_G90_2023_2.jpg,5.0-liter V8 Gas,Sedan,Petrol,Automatic,420.0,5.0,383.0,8.0,all,19.0,25.0
2108,2108,Genesis,G70 3.3T 2023,44650.0,https://www.ccarprice.com/products/Genesis_G70_3.3T_2023_2.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,rear,18.0,27.0
2109,2109,Genesis,G80 3.5T Sport 2023,63700.0,https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_2023.jpg,3.5L Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,375.0,3.5,391.0,4.0,all,20.0,27.0
2110,2110,Genesis,GV70 3.5T Sport 2023,55000.0,https://www.ccarprice.com/products/Genesis_GV70_3.5T_Sport_2023.jpg,3.5-liter Twin-Turbo V6 Gas,SUV,Petrol,Automatic,375.0,3.5,391.0,8.0,all,18.0,26.0
2111,2111,Genesis,GV80 3.5T Advanced Plus 2023,70600.0,https://www.ccarprice.com/products/Genesis_GV80_3.5T_Advanced_Plus_2023.jpg,3.5L Twin-Turbo V6 Gas,SUV,Petrol,Automatic,375.0,3.5,391.0,8.0,all,18.0,23.0
2112,2112,Genesis,G80 2.5T AWD 2022,51400.0,https://www.ccarprice.com/products/Genesis_G80_2.5T_AWD_2022.jpg,2.5-liter Turbo Inline-4 Gas,Sedan,Petrol,Automatic,300.0,2.5,311.0,8.0,all,22.0,30.0
2113,2113,Genesis,G70 2.0T 2023,39150.0,https://www.ccarprice.com/products/Genesis-G70-2.0T-2023.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,252.0,2.0,260.0,4.0,rear,21.0,31.0
2120,2120,Genesis,G70 Launch Edition 2022,52500.0,https://www.ccarprice.com/products/Genesis_G70_Launch_Edition_2022.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,rear,18.0,27.0
2121,2121,Genesis,G70 3.3T AWD 2022,44450.0,https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2022.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,all,17.0,25.0
2122,2122,Genesis,G70 2.0T AWD 2022,39870.0,https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2022.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,252.0,2.0,260.0,6.0,all,20.0,28.0
2126,2126,Genesis,G90 5.0L Ultimate 2022,78700.0,https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-2022.jpg,5.0-liter V8 Gas,Sedan,Petrol,Automatic,420.0,5.0,383.0,8.0,rear,16.0,24.0
2127,2127,Genesis,G90 3.3T Premium 2022,74950.0,https://www.ccarprice.com/products/Genesis_G90_3.3T_Premium_2022_1.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,rear,17.0,24.0
2130,2130,Genesis,G70 3.3T 2022,42350.0,https://www.ccarprice.com/products/Genesis_G70_3.3T_2022.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,rear,17.0,26.0
2131,2131,Genesis,G70 2.0T 2022,37770.0,https://www.ccarprice.com/products/Genesis_G70_2022.jpg,2.0L Turbo Inline-4 Gas,Sedan,Petrol,Automatic,252.0,2.0,260.0,6.0,rear,21.0,31.0
2132,2132,Genesis,G90 5.0L Ultimate AWD 2021,79200.0,https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-AWD-2021.jpg,5.0-liter V8 Gas,Sedan,Petrol,Automatic,420.0,5.0,383.0,6.0,all,16.0,23.0
2133,2133,Genesis,G90 5.0L Ultimate 2021,76700.0,https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-2021.jpg,5.0-liter V8 Gas,Sedan,Petrol,Automatic,420.0,5.0,383.0,6.0,rear,16.0,24.0
2134,2134,Genesis,G90 3.3T Premium AWD 2021,75450.0,https://www.ccarprice.com/products/Genesis-G90-3.3T-Premium-AWD-2021.jpg,3.3-liter Twin-Turbo V6 Gas,Sedan,Petrol,Automatic,365.0,3.3,376.0,6.0,all,17.0,24.0
